hour,avg_base_fee,avg_gas_limit,avg_gas_used,avg_tcount
2022-09-30 17:00:00,18732643057.980011,30000000.0,15265582.853333339,167.49666666666667
2022-09-30 18:00:00,16775664121.276096,29999901.269360252,15208543.397306401,168.95959595959596
2022-09-30 19:00:00,13929462641.629995,30000000.0,15393275.813333329,166.31000000000003
2022-09-30 20:00:00,19749562210.287621,30000000.0,15134414.464882942,172.87959866220737
2022-09-30 21:00:00,13828104527.210701,30000000.0,15244971.755852839,169.73578595317721
2022-09-30 22:00:00,12005164460.525253,29999901.26936027,15204901.777777778,165.62962962962976
2022-09-30 23:00:00,9287756764.58667,30000000.0,15160338.073333334,168.46666666666667
2022-10-01 00:00:00,13716291210.214046,30000000.0,15704959.83946489,153.448160535117
2022-10-01 01:00:00,9180173702.1250076,29999900.935810808,14923960.395270275,156.554054054054
2022-10-01 02:00:00,6887590608.9259233,30000000.0,15263314.329966327,160.33670033670043
2022-10-01 03:00:00,6488596992.4343443,29999901.269360263,15241738.080808079,145.27272727272711
2022-10-01 04:00:00,7050990917.4983177,30000000.0,15549325.727272723,167.27272727272705
2022-10-01 05:00:00,6097751657.8489923,30000000.0,15060432.500000002,148.33221476510064
2022-10-01 06:00:00,5263287921.6879206,29999901.600671146,15355171.167785235,149.72147651006713
2022-10-01 07:00:00,5030408113.2976656,30000000.0,15352008.846153844,160.46488294314375
2022-10-01 08:00:00,5992699671.7558613,30000000.0,15163946.725752518,182.09030100334445
2022-10-01 09:00:00,4865559170.9466686,30000000.0,15312909.533333337,155.54333333333329
2022-10-01 10:00:00,4245084678.4731531,30000000.0,15243338.708053689,161.7483221476509
2022-10-01 11:00:00,4081812470.130434,30000000.0,15247802.668896321,161.68896321070227
2022-10-01 12:00:00,5828846484.8255014,30000000.0,15490035.124161081,170.78523489932886
2022-10-01 13:00:00,12374836427.374578,30000000.0,15447755.889632106,163.21404682274257
2022-10-01 14:00:00,10989064084.715715,30000000.0,15181429.020066882,153.71237458193971
2022-10-01 15:00:00,10794810972.149658,29999900.261904746,15504591.642857136,168.29591836734696
2022-10-01 16:00:00,14052077246.564623,30000000.0,15294779.129251696,166.65646258503398
2022-10-01 17:00:00,9324934502.0881367,29999900.59999999,15206318.315254238,171.04406779661022
2022-10-01 18:00:00,7791215144.0536966,30000000.0,15173793.731543623,181.08724832214767
2022-10-01 19:00:00,7218921257.0779638,30000000.0,15223051.871186445,166.08474576271195
2022-10-01 20:00:00,7721133425.6644287,30000000.0,15230872.546979858,160.70134228187911
2022-10-01 21:00:00,11337072992.040823,30000000.0,15423742.448979594,166.7380952380953
2022-10-01 22:00:00,5008867191.4161072,29999901.600671135,15021993.798657712,159.92281879194638
2022-10-01 23:00:00,4037271390.5402689,29999901.600671139,15289930.097315429,163.76845637583895
2022-10-02 00:00:00,4673492653.5685654,30000000.0,15302350.548494974,160.19732441471572
2022-10-02 01:00:00,3943321529.3812714,29999901.929765884,15378542.602006694,165.87959866220726
2022-10-02 02:00:00,4970727212.6387968,30000000.0,15255351.999999996,144.5284280936454
2022-10-02 03:00:00,4276145724.4699993,29999902.256666671,15219993.29,144.35666666666668
2022-10-02 04:00:00,3729663035.956521,29999901.929765891,15239667.555183947,149.26421404682287
2022-10-02 05:00:00,3164247547.959866,30000000.0,15204249.431438126,154.10367892976581
2022-10-02 06:00:00,3015766995.9297652,30000000.0,15340331.010033447,154.46153846153851
2022-10-02 07:00:00,2969947790.1070232,30000000.0,15285925.347826093,155.34782608695647
2022-10-02 08:00:00,3628589413.58194,30000000.0,15348960.622073574,170.61872909698982
2022-10-02 09:00:00,3647340113.2341156,29999901.929765876,15277223.525083607,183.42474916387954
2022-10-02 10:00:00,4895630172.9731579,30000000.0,15406342.090604026,150.0167785234899
2022-10-02 11:00:00,5008678608.9865761,30000000.0,15095560.03020134,155.67114093959731
2022-10-02 12:00:00,3522787100.2033358,30000000.0,15366233.796666671,165.31666666666672
2022-10-02 13:00:00,4550580465.2033367,30000000.0,15377723.20666666,174.0266666666665
2022-10-02 14:00:00,5607724324.6566753,30000000.0,15509361.229999997,187.28
2022-10-02 15:00:00,7276957354.4666672,30000000.0,15065677.58666667,171.26000000000002
2022-10-02 16:00:00,4996040810.3533344,30000000.0,15114634.453333331,169.32666666666663
2022-10-02 17:00:00,4821417116.12121,30000000.0,15275719.245791238,163.19528619528606
2022-10-02 18:00:00,3822596857.5521874,29999901.175084196,15325967.2020202,163.63299663299657
2022-10-02 19:00:00,5190221991.4433317,30000000.0,15247479.249999993,161.40000000000023
2022-10-02 20:00:00,4869181849.8791981,29999901.600671142,15197528.489932895,158.81879194630869
2022-10-02 21:00:00,8320592377.456378,29999803.201342285,15474381.546979871,169.08053691275157
2022-10-02 22:00:00,3759679658.5,30000000.003333323,15152068.833333338,157.1400000000001
2022-10-02 23:00:00,6372087584.3691263,30000000.0,15548194.761744961,164.62080536912748
2022-10-03 00:00:00,5911211731.87584,30000000.0,15260469.288590604,170.53020134228183
2022-10-03 01:00:00,7257033957.54,30000000.0,15350635.58,177.1700000000001
2022-10-03 02:00:00,7317499223.1208048,30000000.0,15615644.218120798,177.41946308724832
2022-10-03 03:00:00,7522946865.0702353,30000000.0,14882711.274247486,161.14046822742469
2022-10-03 04:00:00,5442817523.5892258,30000000.0,15254646.898989901,176.58249158249157
2022-10-03 05:00:00,6453879569.7239065,30000000.0,15478287.117845111,183.40067340067347
2022-10-03 06:00:00,7208676775.1404705,30000000.0,15238294.110367894,186.46488294314381
2022-10-03 07:00:00,8533157526.4040451,30000000.0,15316384.599326607,197.13468013468005
2022-10-03 08:00:00,8462901742.130434,30000000.0,15222012.618729098,193.8461538461537
2022-10-03 09:00:00,9488958594.3973,30000000.0,15389994.905723903,177.49158249158248
2022-10-03 10:00:00,7580933296.8193951,30000000.0,15148339.137123743,182.62207357859512
2022-10-03 11:00:00,6648296068.7281866,30000000.0,15384897.218120808,190.520134228188
2022-10-03 12:00:00,11266947899.732443,30000000.0,15447400.287625419,186.32107023411382
2022-10-03 13:00:00,17268437606.414711,30000000.0,15595734.682274241,188.61204013377932
2022-10-03 14:00:00,26460726077.996666,30000000.0,15299052.775919732,185.428093645485
2022-10-03 15:00:00,27668421659.148144,30000000.0,15240082.373737369,209.04713804713802
2022-10-03 16:00:00,28834961452.93644,30000000.0,15292970.264214043,204.66889632107026
2022-10-03 17:00:00,27099260913.993294,30000000.0,15257929.657718116,199.32885906040272
2022-10-03 18:00:00,20266147025.578217,30000000.0,15153241.85034013,178.69047619047612
2022-10-03 19:00:00,17283919658.573822,30000000.0,15323696.318791941,179.59060402684557
2022-10-03 20:00:00,18126566190.42,30000000.0,15256607.136666663,176.64333333333335
2022-10-03 21:00:00,16816378701.691271,30000000.0,15245635.533557041,171.90939597315437
2022-10-03 22:00:00,16944056867.150503,30000000.0,15256403.040133789,167.06354515050168
2022-10-03 23:00:00,12856235106.595322,30000000.0,15257096.170568563,161.84615384615381
2022-10-04 00:00:00,11056955693.869566,30000000.0,15266510.391304351,163.51170568561872
2022-10-04 01:00:00,10793277684.550335,30000000.0,15334245.617449665,159.94630872483228
2022-10-04 02:00:00,9725662099.7972984,30000000.0,15213008.557432437,168.43243243243245
2022-10-04 03:00:00,11723538901.825506,29999901.600671131,15270500.617449673,172.25503355704706
2022-10-04 04:00:00,13169656342.081347,30000000.0,15518135.196610171,163.72203389830506
2022-10-04 05:00:00,8708620500.36913,30000000.0,15092805.73825503,156.2382550335569
2022-10-04 06:00:00,7242811215.7559338,29999900.6,15213444.894915259,163.33220338983045
2022-10-04 07:00:00,6813686750.8333254,30000000.0,15288677.620000001,166.21666666666655
2022-10-04 08:00:00,7159637791.4026909,30000000.0,15333834.617449664,168.67785234899324
2022-10-04 09:00:00,6531437678.1520243,30000000.0,15236787.010135148,174.81081081081072
2022-10-04 10:00:00,6037308618.6733961,30000000.0,15191714.858585859,170.7542087542088
2022-10-04 11:00:00,6059002058.1952868,30000000.0,15500868.094276099,170.60269360269368
2022-10-04 12:00:00,8605912524.1279449,30000000.0,15439803.69360269,170.29966329966328
2022-10-04 13:00:00,14973741153.804707,30000000.0,15514335.087542078,169.50505050505058
2022-10-04 14:00:00,17802583952.983109,30000000.0,15135463.523648648,169.80743243243239
2022-10-04 15:00:00,16475054432.342283,30000000.0,15387413.02684564,170.4899328859062
2022-10-04 16:00:00,28812704612.779285,30000000.0,15553929.431438128,176.69565217391292
2022-10-04 17:00:00,24388604132.795979,30000000.0,14879249.040133778,169.17056856187287
2022-10-04 18:00:00,20797859377.790009,30000097.65,15606269.510000011,167.63666666666654
2022-10-04 19:00:00,17155505535.909098,30000000.0,14870728.111111114,158.57912457912454
2022-10-04 20:00:00,23605053280.665543,30000000.0,15281007.885135137,165.1148648648647
2022-10-04 21:00:00,15595193426.622452,30000000.0,15501505.523809521,159.26870748299308
2022-10-04 22:00:00,13401502797.62373,30000000.0,15274047.552542364,162.18305084745765
2022-10-04 23:00:00,12416706200.959604,30000000.0,15019811.441077447,151.1515151515151
2022-10-05 00:00:00,9136392163.10811,30000000.0,15258082.212837843,152.81418918918922
2022-10-05 01:00:00,8536023297.7770233,30000000.0,15320061.314189197,148.2668918918919
2022-10-05 02:00:00,8088015871.0370436,30000000.0,15361079.824915819,141.74747474747471
2022-10-05 03:00:00,6675257248.356904,30000000.0,15166819.208754204,155.77441077441074
2022-10-05 04:00:00,6748498436.4527063,30000000.0,15305921.895270271,159.03378378378375
2022-10-05 05:00:00,4944799955.82095,30000000.0,15228262.135135142,147.36486486486493
2022-10-05 06:00:00,4983672255.050168,29999901.929765873,15255659.565217391,155.55518394648837
2022-10-05 07:00:00,4565887499.4194622,30000000.0,15394601.275167786,155.84899328859058
2022-10-05 08:00:00,4504563371.4666681,30000000.0,15150492.333333332,165.7233333333333
2022-10-05 09:00:00,4121889950.2785215,30000000.0,15239007.587248314,157.22818791946318
2022-10-05 10:00:00,5253428225.6745768,30000000.0,15345223.450847454,169.70169491525428
2022-10-05 11:00:00,4679977485.0371695,30000000.0,15552919.30743243,171.87162162162167
2022-10-05 12:00:00,9644090930.8758488,30000000.0,15306969.533557048,173.46644295302011
2022-10-05 13:00:00,10115991554.986628,29999901.929765891,15341670.645484952,172.78929765886286
2022-10-05 14:00:00,19382398522.82943,30000000.0,15700710.729096992,174.32775919732435
2022-10-05 15:00:00,45616041269.036926,30000000.0,15489747.748322146,218.7348993288592
2022-10-05 16:00:00,37096627148.36911,30000000.003355697,15038355.24832215,178.38590604026845
2022-10-05 17:00:00,28133160426.610748,30000000.0,15253499.546979859,165.09395973154375
2022-10-05 18:00:00,20041709802.289986,30000000.0,15173571.673333334,162.00333333333333
2022-10-05 19:00:00,15074424520.204695,30000000.0,15648451.04362415,158.3657718120806
2022-10-05 20:00:00,21063093752.471569,30000000.0,14945429.19063545,147.97658862876247
2022-10-05 21:00:00,9956862609.99998,30000000.0,15211806.850000001,158.99000000000004
2022-10-05 22:00:00,22179718006.476517,30000000.0,15273040.201342279,163.4899328859062
2022-10-05 23:00:00,20140942746.344467,29999901.929765891,15193505.418060208,171.37123745819403
2022-10-06 00:00:00,8323707246.4949846,30000000.0,15205887.374581942,153.2976588628762
2022-10-06 01:00:00,8437902593.9155416,30000000.0,15373343.86148648,150.10135135135135
2022-10-06 02:00:00,8226764607.2675533,30000000.0,15269364.959866224,154.27759197324414
2022-10-06 03:00:00,6899484095.2608709,30000000.0,15174761.829431444,157.22742474916382
2022-10-06 04:00:00,4213630206.2608714,29999901.929765891,15071073.963210693,161.86287625418049
2022-10-06 05:00:00,3292746973.2684531,30000000.0,15311971.379194634,157.6275167785235
2022-10-06 06:00:00,4232173610.5166664,30000000.0,15378763.263333337,198.8
2022-10-06 07:00:00,6192749639.92953,30000000.0,15338357.469798658,182.78523489932883
2022-10-06 08:00:00,5375204951.6228933,30000000.0,15466084.707070708,185.84175084175087
2022-10-06 09:00:00,5529764573.1582451,30000000.0,15239762.525252527,167.15488215488233
2022-10-06 10:00:00,5108862812.84512,30000000.0,15244181.606060615,167.54208754208753
2022-10-06 11:00:00,7224258964.5402679,30000000.0,15403586.107382542,174.31208053691276
2022-10-06 12:00:00,10985863579.235689,29999802.538720548,15390673.936026936,184.05050505050519
2022-10-06 13:00:00,12532008892.140942,30000098.30536912,15541808.174496647,188.09731543624173
2022-10-06 14:00:00,18616286239.281887,30000000.0,15316609.570469802,179.89261744966447
2022-10-06 15:00:00,41489080104.060814,29999900.935810808,15284178.611486482,183.93581081081084
2022-10-06 16:00:00,30121126977.456379,29999901.600671135,15355974.993288592,162.73489932885917
2022-10-06 17:00:00,16520173626.593334,30000000.0,15049851.616666667,165.60333333333352
2022-10-06 18:00:00,13061684294.107389,29999901.600671146,15336952.949664423,171.234899328859
2022-10-06 19:00:00,15656310299.843328,30000000.0,15328183.846666668,152.79999999999995
2022-10-06 20:00:00,13923351736.672241,29999803.859531771,15150724.083612051,159.88294314381264
2022-10-06 21:00:00,8424165749.6588621,30000000.0,15173311.698996656,154.97658862876244
2022-10-06 22:00:00,6662066344.3812714,30000000.0,15200309.096989969,156.46153846153842
2022-10-06 23:00:00,5687431993.2516766,30000000.0,15312926.805369128,162.74496644295283
2022-10-07 00:00:00,4944151239.6633,29999901.269360274,15223593.996632997,151.64309764309763
2022-10-07 01:00:00,5117607671.8294334,29999901.929765876,15460413.140468225,157.28093645484947
2022-10-07 02:00:00,8368902466.9197292,29999901.929765891,15277420.789297653,155.4214046822741
2022-10-07 03:00:00,6743259015.8461571,30000000.0,15446461.816053506,161.79264214046819
2022-10-07 04:00:00,4148628791.6287618,30000000.0,14987499.77257525,159.65217391304344
2022-10-07 05:00:00,3522396753.9433341,30000000.0,15483493.773333339,156.66333333333324
2022-10-07 06:00:00,4621478027.137126,30000000.0,15429984.973244138,173.27424749163882
2022-10-07 07:00:00,4368562912.95333,30000000.0,15177415.153333325,164.26000000000002
2022-10-07 08:00:00,4660519287.5201321,30000000.0,15534266.761744976,166.14093959731537
2022-10-07 09:00:00,4917145586.4180565,30000000.0,15166758.551839465,168.41471571906368
2022-10-07 10:00:00,4674038081.0468225,30000000.0,15293046.22742475,171.7725752508361
2022-10-07 11:00:00,4924814921.8093624,30000000.0,15395407.304347824,169.63210702341109
2022-10-07 12:00:00,11200693561.928808,30000000.0,15634068.050847456,183.07457627118643
2022-10-07 13:00:00,10425826359.58923,30000000.0,15157724.791245796,176.39393939393938
2022-10-07 14:00:00,13539074096.023727,30000000.0,15638535.711864412,176.60677966101727
2022-10-07 15:00:00,17495803375.719162,30000000.0,15198184.160958905,172.98287671232873
2022-10-07 16:00:00,24808626351.837288,30000000.0,15222514.430508474,173.62033898305089
2022-10-07 17:00:00,17782996720.071686,30000000.0,15132304.69624573,169.59044368600695
2022-10-07 18:00:00,9496290523.5353527,30000000.0,15327925.026936034,159.86868686868692
2022-10-07 19:00:00,10256574336.966681,30000000.0,15146457.853333334,157.37000000000012
2022-10-07 20:00:00,7216879829.9362411,30000000.0,15263185.15100671,167.73154362416108
2022-10-07 21:00:00,7310175315.8557081,30000000.0,15582195.422818797,158.99664429530213
2022-10-07 22:00:00,9927918365.4548531,30000000.0,14837996.036789296,149.77591973244145
2022-10-07 23:00:00,4225526035.6533332,30000000.0,15194356.370000014,163.08000000000004
2022-10-08 00:00:00,4704946632.4866705,30000000.0,15408586.883333338,162.10000000000011
2022-10-08 01:00:00,4817270853.1839457,30000000.0,15163251.050167223,160.0267558528428
2022-10-08 02:00:00,7276382884.1144772,30000000.0,15312980.178451179,164.35016835016839
2022-10-08 03:00:00,4389878767.3255033,30000000.0,15970756.87583892,164.49328859060395
2022-10-08 04:00:00,7100032469.3456411,29999803.201342281,14773508.523489932,168.81879194630872
2022-10-08 05:00:00,5454953776.5016775,30000000.0,15205154.053511709,169.46822742474927
2022-10-08 06:00:00,5021817992.6688948,30000000.0,15440185.331103677,171.72909698996654
2022-10-08 07:00:00,4826151709.51505,30000000.0,15270240.220735786,159.27090301003332
2022-10-08 08:00:00,4584828129.2751722,30000000.0,15388663.906040266,168.2818791946309
2022-10-08 09:00:00,6685372756.4314394,30000000.0,15278416.571906356,154.94314381270917
2022-10-08 10:00:00,5731275114.0100021,30000000.0,15300470.889999991,161.15666666666667
2022-10-08 11:00:00,7836250381.5351181,30000000.0,15391094.966555186,158.58528428093643
2022-10-08 12:00:00,6635054607.406662,30000000.0,15074254.389999995,186.31666666666655
2022-10-08 13:00:00,5171327560.7785206,30000000.0,15402735.130872479,172.76845637583907
2022-10-08 14:00:00,8234202112.2073574,30000000.0,15443980.779264212,176.53511705685617
2022-10-08 15:00:00,8810081406.8166656,30000000.0,15255592.406666668,183.25000000000009
2022-10-08 16:00:00,11667084721.360271,30000000.0,15201772.87542088,184.88552188552185
